Sigla Empresa,Nombre,Fecha,Año,Número de Mes,Origen,Nombre,Ciudad Origen,Pais Origen,Destino,Nombre,Ciudad Destino,Pais Destino,Tráfico (N/I),Tipo Vuelo,Pasajeros,PesoCargaYCorreo
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,I,R,8,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,GRU,GUARULHOS,SAO PAULO,BRASIL,I,R,26,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,GUA,LA AURORA,GUATEMALA,GUATEMALA,I,R,14,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,GYE,SIMON BOLIVAR,GUAYAQUIL,ECUADOR,I,R,13,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,IAD,DULLES INTL D.C.,WASHINGTON,ESTADOS UNIDOS,I,R,16,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,JFK,JOHN F KENNEDY INTL,NEW YORK,ESTADOS UNIDOS,I,R,183,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,LAX,LOS ANGELES INTL,LOS ANGELES,ESTADOS UNIDOS,I,R,54,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,LET,LETICIA-ALFREDO VASQUEZ COBO,LETICIA,COLOMBIA,N,R,18,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,LIM,CALLAO /INTL JORGE CHAVEZ,LIMA,PERU,I,R,19,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,LPB,EL ALTO INTERNACIONAL,LA PAZ,BOLIVIA,I,R,13,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,MAD,BARAJAS,MADRID,ESPANA,I,R,525,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,MCO,HERDON,ORLANDO,ESTADOS UNIDOS,I,R,37,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,A,1,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,R,1.008,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,I,A,2,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,I,R,208,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,443,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,MTR,MONTERIA - LOS GARZONES,MONTERIA,COLOMBIA,N,A,2,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,MTR,MONTERIA - LOS GARZONES,MONTERIA,COLOMBIA,N,R,115,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,MVD,CARRASCO,MONTEVIDEO,URUGUAY,I,R,50,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,N,R,540,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,PSO,PASTO - ANTONIO NARIQO,PASTO,COLOMBIA,N,R,241,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,PTY,TOCUMEN INTL,PANAMA,PANAMA,I,R,17,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,PUJ,PUNTA CANA INTL,PUNTA CANA,REPUBLICA DOMINICANA,I,A,2,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,PUJ,PUNTA CANA INTL,PUNTA CANA,REPUBLICA DOMINICANA,I,R,61,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,RCH,ALMIRANTE PADILLA,RIOHACHA,COLOMBIA,N,R,37,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,SCL,ARTURO MERINO BENITEZ INTL,SANTIAGO,CHILE,I,R,362,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,I,R,6,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,SJO,JUAN SANTAMARIA INTL,SAN JOSE,COSTA RICA,I,R,42,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PUERTO RICO,I,R,11,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,N,A,9,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,N,R,490,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,I,R,13,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUN,CANCUN INTL,CANCUN,MEXICO,AXM,EL EDEN,ARMENIA,COLOMBIA,I,R,33,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUN,CANCUN INTL,CANCUN,MEXICO,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,170,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUN,CANCUN INTL,CANCUN,MEXICO,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,I,R,243,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUN,CANCUN INTL,CANCUN,MEXICO,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,5.639,558
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUN,CANCUN INTL,CANCUN,MEXICO,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,I,R,546,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUN,CANCUN INTL,CANCUN,MEXICO,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,R,115,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUN,CANCUN INTL,CANCUN,MEXICO,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,I,R,100,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUN,CANCUN INTL,CANCUN,MEXICO,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,1.965,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUN,CANCUN INTL,CANCUN,MEXICO,MTR,MONTERIA - LOS GARZONES,MONTERIA,COLOMBIA,I,R,8,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUN,CANCUN INTL,CANCUN,MEXICO,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,I,R,178,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUN,CANCUN INTL,CANCUN,MEXICO,PSO,PASTO - ANTONIO NARIQO,PASTO,COLOMBIA,I,R,5,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUN,CANCUN INTL,CANCUN,MEXICO,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,I,R,28,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUN,CANCUN INTL,CANCUN,MEXICO,VUP,ALFONSO LOPEZ PUMAREJO.,VALLEDUPAR,COLOMBIA,I,R,16,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,AXM,EL EDEN,ARMENIA,COLOMBIA,I,R,20,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,229,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,I,R,25,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,1.423,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,I,R,299,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,R,109,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,I,R,45,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,476,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,MTR,MONTERIA - LOS GARZONES,MONTERIA,COLOMBIA,I,R,2,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,I,R,61,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,CUR,HATO,CURACAO,ANTILLAS HOLANDESAS,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,I,R,15,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,N,R,2,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,AXM,EL EDEN,ARMENIA,COLOMBIA,N,R,5,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,N,R,31,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,N,R,1.674,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,N,R,91,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,N,R,25,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,GUA,LA AURORA,GUATEMALA,GUATEMALA,I,R,1,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,JFK,JOHN F KENNEDY INTL,NEW YORK,ESTADOS UNIDOS,I,R,3,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,LAX,LOS ANGELES INTL,LOS ANGELES,ESTADOS UNIDOS,I,R,1,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,LIM,CALLAO /INTL JORGE CHAVEZ,LIMA,PERU,I,R,8,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,MAD,BARAJAS,MADRID,ESPANA,I,R,2,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,N,R,38,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,MEX,LICENCIADO BENITO JUAREZ INTL,MEXICO,MEXICO,I,R,4,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,MTR,MONTERIA - LOS GARZONES,MONTERIA,COLOMBIA,N,R,24,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,N,R,12,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,PSO,PASTO - ANTONIO NARIQO,PASTO,COLOMBIA,N,R,9,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,PUJ,PUNTA CANA INTL,PUNTA CANA,REPUBLICA DOMINICANA,I,R,1,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,RCH,ALMIRANTE PADILLA,RIOHACHA,COLOMBIA,N,R,4,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,SJU,LUIS MUNOZ MARIN INTL,SAN JUAN,PUERTO RICO,I,R,1,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,N,R,4,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,VUP,ALFONSO LOPEZ PUMAREJO.,VALLEDUPAR,COLOMBIA,N,R,4,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,AXM,EL EDEN,ARMENIA,COLOMBIA,I,R,30,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,16,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,I,R,50,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,2.530,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,I,R,40,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,R,24,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,I,R,23,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,63,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,I,R,84,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,I,R,16,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,VUP,ALFONSO LOPEZ PUMAREJO.,VALLEDUPAR,COLOMBIA,I,R,4,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,I,R,85,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,AXM,EL EDEN,ARMENIA,COLOMBIA,I,R,7,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,83,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,I,R,51,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,1.895,5.299
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,I,R,165,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,R,165,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,I,R,30,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,EJA,BARRANCABERMEJA-YARIGUIES,BARRANCABERMEJA,COLOMBIA,I,R,1,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,311,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,MTR,MONTERIA - LOS GARZONES,MONTERIA,COLOMBIA,I,R,10,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,I,R,98,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,PSO,PASTO - ANTONIO NARIQO,PASTO,COLOMBIA,I,R,5,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,RCH,ALMIRANTE PADILLA,RIOHACHA,COLOMBIA,I,R,1,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,I,R,17,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GIG,RIO DE JANEIRO - GALEAO,RIO DE JANEIRO,BRASIL,VUP,ALFONSO LOPEZ PUMAREJO.,VALLEDUPAR,COLOMBIA,I,R,15,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,ADZ,SAN ANDRES-GUSTAVO ROJAS PINILLA,SAN ANDRES - ISLA,COLOMBIA,I,R,205,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,AXM,EL EDEN,ARMENIA,COLOMBIA,I,R,4,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,66,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,I,R,37,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,3.352,31.537
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,I,R,419,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,R,311,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,I,R,35,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,409,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,MTR,MONTERIA - LOS GARZONES,MONTERIA,COLOMBIA,I,R,24,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,PEI,PEREIRA - MATECAÑAS,PEREIRA,COLOMBIA,I,R,109,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,PSO,PASTO - ANTONIO NARIQO,PASTO,COLOMBIA,I,R,8,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,RCH,ALMIRANTE PADILLA,RIOHACHA,COLOMBIA,I,R,4,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,I,R,13,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GRU,GUARULHOS,SAO PAULO,BRASIL,VUP,ALFONSO LOPEZ PUMAREJO.,VALLEDUPAR,COLOMBIA,I,R,11,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GUA,LA AURORA,GUATEMALA,GUATEMALA,AXM,EL EDEN,ARMENIA,COLOMBIA,I,R,11,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GUA,LA AURORA,GUATEMALA,GUATEMALA,BAQ,BARRANQUILLA-E. CORTISSOZ,BARRANQUILLA,COLOMBIA,I,R,18,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GUA,LA AURORA,GUATEMALA,GUATEMALA,BGA,BUCARAMANGA - PALONEGRO,BUCARAMANGA,COLOMBIA,I,R,12,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GUA,LA AURORA,GUATEMALA,GUATEMALA,BOG,BOGOTA - ELDORADO,BOGOTA,COLOMBIA,I,R,864,677
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GUA,LA AURORA,GUATEMALA,GUATEMALA,CLO,CALI - ALFONSO BONILLA ARAGON,CALI,COLOMBIA,I,R,47,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GUA,LA AURORA,GUATEMALA,GUATEMALA,CTG,CARTAGENA - RAFAEL NUQEZ,CARTAGENA,COLOMBIA,I,R,75,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GUA,LA AURORA,GUATEMALA,GUATEMALA,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,I,R,6,0
AVA,AVIANCA,01-dic-21 00:00:00,2021,12,GUA,LA AURORA,GUATEMALA,GUATEMALA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,87,0
